#,Word,Oxford 3000,Oxford 5000,Level,Part Of Speech,Site URL
5679,version,1,1,b1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/version
5680,versus,0,1,c1,preposition,https://www.oxfordlearnersdictionaries.com/definition/english/versus
5681,vertical,0,1,b2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/vertical_1
5682,very,1,1,b2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/very_2
5683,very,1,1,a1,adverb,https://www.oxfordlearnersdictionaries.com/definition/english/very_1
5684,vessel,0,1,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/vessel
5685,veteran,0,1,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/veteran
5686,via,1,1,b2,preposition,https://www.oxfordlearnersdictionaries.com/definition/english/via
5687,viable,0,1,c1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/viable
5688,vibrant,0,1,c1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/vibrant
5689,vice,0,1,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/vice_1
5690,vicious,0,1,c1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/vicious
5691,victim,1,1,b1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/victim
5692,victory,1,1,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/victory
5693,video,1,1,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/video_1
5694,view,1,1,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/view_1
5695,view,1,1,b1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/view_2
5696,viewer,1,1,b1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/viewer
5697,viewpoint,0,1,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/viewpoint
5698,village,1,1,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/village
5699,villager,0,1,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/villager
5700,violate,0,1,c1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/violate
5701,violation,0,1,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/violation
5702,violence,1,1,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/violence
5703,violent,1,1,b1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/violent
5704,virtual,1,1,b2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/virtual
5705,virtue,0,1,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/virtue
5706,virus,1,1,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/virus
5707,visa,0,1,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/visa
5708,visible,0,1,b2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/visible
5709,vision,1,1,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/vision
5710,visit,1,1,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/visit_2
5711,visit,1,1,a1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/visit_1
5712,visitor,1,1,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/visitor
5713,visual,1,1,b2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/visual_1
5714,vital,1,1,b2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/vital
5715,vitamin,1,1,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/vitamin
5716,vocal,0,1,c1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/vocal_1
5717,voice,1,1,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/voice_1
5718,volume,1,1,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/volume
5719,voluntary,0,1,b2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/voluntary_1
5720,volunteer,1,1,b1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/volunteer_1
5721,volunteer,1,1,b1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/volunteer_2
5722,vote,1,1,b1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/vote_1
5723,vote,1,1,b1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/vote_2
5724,voting,0,1,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/voting
5725,vow,0,1,c1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/vow_1
5726,vulnerability,0,1,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/vulnerability
5727,vulnerable,0,1,c1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/vulnerable
5728,wage,1,1,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/wage_1
5729,wait,1,1,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/wait_2
5730,wait,1,1,a1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/wait_1
5731,waiter,1,1,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/waiter
5732,wake,1,1,a1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/wake_1
5733,walk,1,1,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/walk_2
5734,walk,1,1,a1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/walk_1
5735,wall,1,1,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/wall_1
5736,wander,0,1,b2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/wander_1
5737,want,1,1,a1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/want_1
5738,war,1,1,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/war
5739,ward,0,1,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/ward_1
5740,warehouse,0,1,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/warehouse
5741,warfare,0,1,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/warfare
5742,warm,1,1,a1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/warm_1
5743,warm,1,1,b1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/warm_2
5744,warming,0,1,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/warming_1
5745,warn,1,1,b1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/warn
5746,warning,1,1,b1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/warning_1
5747,warrant,0,1,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/warrant_1
5748,warrant,0,1,c1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/warrant_2
5749,warrior,0,1,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/warrior
5750,wash,1,1,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/wash_2
5751,wash,1,1,a1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/wash_1
5752,washing,1,1,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/washing
5753,waste,1,1,b1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/waste_3
5754,waste,1,1,b1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/waste_1
5755,waste,1,1,b1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/waste_2
5756,watch,1,1,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/watch_2
5757,watch,1,1,a1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/watch_1
5758,water,1,1,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/water_1
5759,water,1,1,b1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/water_2
5760,wave,1,1,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/wave_1
5761,wave,1,1,b1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/wave_2
5762,way,1,1,b2,adverb,https://www.oxfordlearnersdictionaries.com/definition/english/way_2
5763,way,1,1,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/way_1
5764,we,1,1,a1,pronoun,https://www.oxfordlearnersdictionaries.com/definition/english/we
5765,weak,1,1,a2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/weak
5766,weaken,0,1,c1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/weaken
5767,weakness,1,1,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/weakness
5768,wealth,1,1,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/wealth
5769,wealthy,1,1,b2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/wealthy
5770,weapon,1,1,b1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/weapon
5771,wear,1,1,a1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/wear_1
5772,weather,1,1,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/weather_1
5773,weave,0,1,c1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/weave_1
5774,web,1,1,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/web
5775,website,1,1,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/website
5776,wedding,1,1,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/wedding
5777,wednesday,1,1,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/wednesday
5778,weed,0,1,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/weed_1
5779,week,1,1,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/week
5780,weekend,1,1,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/weekend_1
5781,weekly,0,1,b2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/weekly_1
5782,weigh,1,1,b1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/weigh
5783,weight,1,1,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/weight_1
5784,weird,0,1,b2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/weird_1
5785,welcome,1,1,a1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/welcome_3
5786,welcome,1,1,a1,exclamation,https://www.oxfordlearnersdictionaries.com/definition/english/welcome_1
5787,welcome,1,1,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/welcome_4
5788,welcome,1,1,a1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/welcome_2
5789,welfare,0,1,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/welfare
5790,well,1,1,a1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/well_2
5791,well,1,1,a1,adverb,https://www.oxfordlearnersdictionaries.com/definition/english/well_1
5792,well,1,1,a1,exclamation,https://www.oxfordlearnersdictionaries.com/definition/english/well_3
5793,well,0,1,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/well_4
5794,well-being,0,1,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/well-being
5795,west,1,1,a1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/west_2
5796,west,1,1,a1,adverb,https://www.oxfordlearnersdictionaries.com/definition/english/west_3
5797,west,1,1,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/west_1
5798,western,1,1,b1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/western_1
5799,wet,1,1,a2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/wet_1
5800,what,1,1,a1,determiner,https://www.oxfordlearnersdictionaries.com/definition/english/what
5801,what,1,1,a1,pronoun,https://www.oxfordlearnersdictionaries.com/definition/english/what
5802,whatever,0,1,c1,adverb,https://www.oxfordlearnersdictionaries.com/definition/english/whatever_2
5803,whatever,1,1,b1,determiner,https://www.oxfordlearnersdictionaries.com/definition/english/whatever_1
5804,whatever,1,1,b1,pronoun,https://www.oxfordlearnersdictionaries.com/definition/english/whatever_1
5805,whatsoever,0,1,c1,adverb,https://www.oxfordlearnersdictionaries.com/definition/english/whatsoever
5806,wheat,0,1,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/wheat
5807,wheel,1,1,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/wheel_1
5808,when,1,1,a1,adverb,https://www.oxfordlearnersdictionaries.com/definition/english/when_1
5809,when,1,1,a1,conjunction,https://www.oxfordlearnersdictionaries.com/definition/english/when_3
5810,when,1,1,a1,pronoun,https://www.oxfordlearnersdictionaries.com/definition/english/when_2
5811,whenever,1,1,b1,conjunction,https://www.oxfordlearnersdictionaries.com/definition/english/whenever_1
5812,where,1,1,a1,adverb,https://www.oxfordlearnersdictionaries.com/definition/english/where_1
5813,where,1,1,a1,conjunction,https://www.oxfordlearnersdictionaries.com/definition/english/where_2
5814,whereas,1,1,b2,conjunction,https://www.oxfordlearnersdictionaries.com/definition/english/whereas
5815,whereby,0,1,c1,adverb,https://www.oxfordlearnersdictionaries.com/definition/english/whereby
5816,wherever,1,1,b2,conjunction,https://www.oxfordlearnersdictionaries.com/definition/english/wherever_1
5817,whether,1,1,b1,conjunction,https://www.oxfordlearnersdictionaries.com/definition/english/whether
5818,which,1,1,a1,determiner,https://www.oxfordlearnersdictionaries.com/definition/english/which_1
5819,which,1,1,a1,pronoun,https://www.oxfordlearnersdictionaries.com/definition/english/which_1
5820,while,1,1,a2,conjunction,https://www.oxfordlearnersdictionaries.com/definition/english/while_1
5821,while,1,1,b1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/while_2
5822,whilst,0,1,c1,conjunction,https://www.oxfordlearnersdictionaries.com/definition/english/whilst
5823,whip,0,1,c1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/whip_1
5824,whisper,1,1,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/whisper_2
5825,whisper,1,1,b2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/whisper_1
5826,white,1,1,a1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/white_1
5827,white,1,1,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/white_2
5828,who,1,1,a1,pronoun,https://www.oxfordlearnersdictionaries.com/definition/english/who_1
5829,whoever,0,1,b2,pronoun,https://www.oxfordlearnersdictionaries.com/definition/english/whoever
5830,whole,1,1,a2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/whole_1
5831,whole,1,1,b1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/whole_2
5832,wholly,0,1,c1,adverb,https://www.oxfordlearnersdictionaries.com/definition/english/wholly
5833,whom,1,1,b2,pronoun,https://www.oxfordlearnersdictionaries.com/definition/english/whom
5834,whose,1,1,a2,determiner,https://www.oxfordlearnersdictionaries.com/definition/english/whose
5835,whose,1,1,a2,pronoun,https://www.oxfordlearnersdictionaries.com/definition/english/whose
5836,why,1,1,a1,adverb,https://www.oxfordlearnersdictionaries.com/definition/english/why_1
5837,wide,1,1,a2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/wide_1
5838,widely,1,1,b2,adverb,https://www.oxfordlearnersdictionaries.com/definition/english/widely
5839,widen,0,1,c1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/widen
5840,widespread,0,1,b2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/widespread
5841,widow,0,1,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/widow_1
5842,width,0,1,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/width
5843,wife,1,1,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/wife
5844,wild,1,1,a2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/wild_1
5845,wildlife,1,1,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/wildlife
5846,will,1,1,b1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/will_4
